user_id,address,amount
31,0x6007d4aa91d1668613f4e8e86a4e15bb50f76c07,10.589759218143
69,0x4230d0704cddd9242a0c98418138dd068d52c8a1,310.2583671171
94,0x3795E36e1E511Af49741682E578cD8ed74f44200,363.5434357557
98,0xB5865A24321e13aA23f8b68A330A019d7751f178,11.553230046204
108,0x3179f88ded783b02e0EA90D44cE5C584AcbD9F3A,1.1270733453415
118,0x273E3f4552C8EE60d4f10268Ce51bA289202Af87,82.411807327225
124,0x2a3B2C39AE3958B875033349fd573eD14886C2Ee,3.5299197393811
132,0x41f8145E60E771693B0b32246e9fB4e278e3B270,5.9327661334206
145,0x7a244594BF307A96E8f103Ec00501c2Cd430989a,2.7289709413679
146,0xBB085b44a694572F74b8aB1804078C5660952994,856.55242720336
148,0x9Caa391c7adfa5415f3FFFdBA483F7c20a0EcD8F,565.61233397994
149,0x37AAf160C292001ed1d478a9cBfc16b8bB6116e7,79.5341366825
159,0x23801f6E95CA594746Af77204Ce090144aEB6fE2,7.8895134173907
161,0x706427De5CaFD474815b5b837F9F9300971E015D,83.212756125238
166,0xB963EF7F148A33d3a8CF754017E7B8a1c37B006A,131.35585942787
182,0xd2Ee1c3d2d610d1bf997D12511628276DA39E593,1.1270733453415
190,0x3C148F5B9Efa720f7501f39FDf02B3CDC9658BC4,1149.5474708943
192,0x9baDe2672149119afd0b0f35E2Fef89946dDdE0f,96.148246970112
199,0xDf78cF07ef59411F3E747C54Ecd0FE5AA66F54FE,10.589759218143
201,0x75f6155789Dc5459b27CE9ba0d5Ce5Fd038B14FF,432.7168843049
213,0x96c68F91430C23eF16BFC5d324Aaa8E1e018Bc80,47.653376238027
224,0x0b064b16f91179b31bd21731fb9cbd5dc1c213d7,187.34484819336
230,0x931455aE7DaED2a745B4B83522EAFE7713ea452C,91.399668949341
262,0xFA2F4bA6bEd43FEB23F6685Da158Ffa198116f53,2232.4035714398
268,0xF30431d4e31e6E54d9338Eb8f54DA5eceaDc4cB4,136.92870187307
276,0x965957EF07C7ceF5b082bFB9eb8ffEc218067E29,1.1270733453415
280,0x8f3DD21c9334980030bA95c37565ba25Df9574cd,4.805692788079
284,0xac8c86ef9da5c5828c4f7710becfb6006db20db9,526.02631081735
295,0xF0781B7d8536959aeA5C5F95F40f5762Dcb46DE1,613.18936360977
310,0x72f603907901c78B6C7Cb9ee12db7dd5bA29DDfE,10.603581544834
323,0x373507f8a9a91403b287ddd2c809be034f58e1fd,552.7440144479
330,0x51e6F78b5DcFCf0098A498ddc5221Df0581e572A,125.91173987183
331,0xf8cf50584661949db199a64b82121671993d4e59,364.52155284397
333,0xb101dC14C6012D4faC2025a8f1Cdd4Daf1D9F154,111.94076061766
349,0x6bF944efA0aB0640C4811F83526927bB42BEdC24,15.55797403627
353,0x4b419CD82c480F33CAaBA12b5506019C85c09E2D,0.80094879801317
363,0xddea26841324e40393b167937a394c187dd7995b,95.418235266098
364,0x721C557c1C018C68c321851e8344183b5b5BA922,5.1318173354074
366,0x5b345628C40A42Bb7bAEEC062508cC43144F2377,5.9327661334206
377,0x6FB7a4918bD87386c7164Cdd278DfaE23Ecf4B05,2.4028463940395
379,0x2Cbc78b7DB97576674cC4e442d3F4d792b43A3a9,436.42484202084
381,0x19CDebDD7b246beF1AcD1Cd7ef32C416722a21F2,4.805692788079
387,0xf36a60b2888660a6a4f08084acc9b9734c6f0e29,0.80094879801317
399,0xC50CD9c617cF4095533578236CFeAE149EFbcE87,15.395452006222
416,0xD863012D69C7eAa647a48f4fdd4992a3B50a8412,507.57907613769
421,0x856d02DE9e072339D005bf6D056375b79aD55B5B,3098.265124989
439,0xD3FFBC7deA9A49CEeB69F7A8de636ba2ebDD4eA8,93.667637966715
452,0x0c4176A68b637814833388b33141252c50Fec794,3.5299197393811
461,0x5fAcAaDD40AE912Dccf963096BCb530c413839EE,8.3356125274601
465,0x4a04ee323e9e4e4b485d840ec38b7ec5cacc1ca4,1.1270733453415
473,0x302b55b3e8bfff5d0ff9ac6837e1759f02afdd05,3547.7395850017
474,0x07eB40D0e6CD1AaDDC25e4F21EB82ABa0b96Ac20,251.62157146501
475,0xbCadd0AA7F41964988983a55c25552D9deB3c7a4,7.237264322734
483,0x145140DA9d78CB9618Ce752362C2Ea73111dF27a,3.3812200360246
491,0x8e8a5AA82d3982a10feD24cf5Aa343063691daC6,0.80094879801317
497,0xF3b7f103a59B33d3C1659Bb2481e0b57388D9Ae7,523.08911884946
511,0xBd503712a83FC84faAC713AD81403544022155F9,4.3308685373942
513,0x940dDCE5a97E1e36543668de30f400FCa3E608c8,168.55269759656
555,0x0cAbDbF7C06A5B8C7871581cf3b90Cef2DeFec85,93.653815640024
563,0x4c9c6fC54E0580a3862b6D21C5316d8f8f8e9913,116.08038198439
572,0xaba47ce852a5aa304c499481f9515e1b34b1df38,92.037015230074
612,0x4546eB518B4A603F60165Fa15F41fef6E5ab4923,32.704023341875
696,0x8d67e4b1811491407753067ea6928a6f34fdb568,2145.4539870285
711,0x23e1103CBE4800db1d5A33F5eeC14b673b8bB64a,663.33391132588
717,0x789E994080af304d09DfEd636d8fe5A5f837dC45,299.25605137607
752,0xb033eA92abfFe76755c309D23233030F67F983Df,3.3812200360246
753,0x257b08b094e2c83e47104f7B093ab9DaBd393644,58.941686857567
781,0x9A0D848BB5F81911E01781549ABe1d94c5336832,4.0047439900659
786,0x34be56c48ef1f4f7116bd6356a613462fa6ad004,80021.232619195
789,0x16F987e169307f144bD3515966B5586A5EcA7a44,113.66263277643
792,0x888D1964bB7bE8c18C4Ad550EbdaB83103e02Fb0,12.674558363422
793,0x38ABFbb94263000355ac94895Ac1cbe67a9F018A,5.9327661334206
796,0x9496ede978c60d78dcaa392b046624bbeaaf0777,360.51740917983
801,0x92a7c5d0b0a8241e00fb5927901b2a0946e0a845,81.788283373183
